Access 82: ['0', '2', '5', '11', '24']
Access 83: ['0', '1', '4', '10', '22']
Access 84: ['0', '2', '5', '11', '24']
Access 85: ['0', '1', '4', '10', '21']
Access 86: ['0', '1', '3', '8', '18']
Access 87: ['0', '1', '4', '9', '20']
Access 88: ['0', '0', '1', '4', '10']
Access 89: ['0', '2', '5', '11', '24']
Access 90: ['0', '2', '5', '11', '24']
Access 91: ['0', '0', '1', '4', '9']
Access 92: ['0', '1', '4', '9', '19']
Access 93: ['0', '2', '5', '11', '24']
Access 94: ['0', '1', '3', '8', '17']
Access 95: ['0', '1', '4', '9', '20']
Access 96: ['0', '1', '3', '7', '15']
Access 97: ['0', '1', '4', '10', '21']
Access 98: ['0', '1', '4', '9', '20']
Access 99: ['0', '1', '3', '7', '16']
Access 100: ['0', '1', '4', '10', '22']


*******************************************

Access 1: ['0', '0', '2', '5', '12']
Access 2: ['0', '0', '1', '4', '10']
Access 3: ['0', '1', '3', '7', '16']
Access 4: ['0', '1', '4', '9', '20']
Access 5: ['0', '1', '4', '10', '22']
Access 6: ['0', '1', '3', '8', '17']
Access 7: ['0', '1', '4', '10', '22']
Access 8: ['0', '1', '4', '9', '19']
Access 9: ['0', '1', '3', '7', '16']
Access 10: ['0', '1', '3', '8', '18']
Access 11: ['0', '1', '4', '9', '19']
Access 12: ['0', '1', '3', '7', '16']
Access 13: ['0', '1', '3', '7', '15']
Access 14: ['0', '0', '2', '6', '13']
Access 15: ['0', '0', '2', '6', '13']
Access 16: ['0', '0', '2', '5', '11']
Access 17: ['0', '0', '1', '4', '9']
Access 18: ['0', '1', '3', '7', '15']
Access 19: ['0', '1', '4', '9', '19']
Access 20: ['0', '0', '2', '5', '11']
Access 21: ['0', '0', '1', '4', '9']
Access 22: ['0', '1', '3', '7', '15']
Access 23: ['0', '0', '2', '5', '12']
Access 24: ['0', '2', '5', '11', '24']
Access 25: ['0', '0', '2', '5', '11']
Access 26: ['0', '0', '2', '5', '11']
Access 27: ['0', '1', '3', '8', '17']
Access 28: ['0', '2', '5', '11', '24']
Access 29: ['0', '1', '4', '9', '20']
Access 30: ['0', '1', '3', '8', '17']
Access 31: ['0', '1', '3', '7', '15']
Access 32: ['0', '1', '3', '7', '15']
Access 33: ['0', '2', '5', '11', '24']
Access 34: ['0', '0', '2', '5', '11']
Access 35: ['0', '2', '5', '11', '24']
Access 36: ['0', '1', '4', '10', '21']
Access 37: ['0', '1', '4', '9', '20']
Access 38: ['0', '0', '1', '4', '10']
Access 39: ['0', '1', '4', '10', '21']
Access 40: ['0', '0', '2', '6', '13']
Access 41: ['0', '0', '1', '4', '9']
Access 42: ['0', '0', '1', '4', '9']
Access 43: ['0', '1', '3', '8', '18']
Access 44: ['0', '2', '5', '11', '23']
Access 45: ['0', '0', '2', '5', '12']
Access 46: ['0', '0', '1', '4', '10']
Access 47: ['0', '0', '2', '6', '14']
Access 48: ['0', '1', '4', '9', '19']
Access 49: ['0', '2', '5', '11', '24']
Access 50: ['0', '1', '4', '10', '22']
Access 51: ['0', '2', '5', '11', '24']
Access 52: ['0', '0', '2', '6', '13']
Access 53: ['0', '1', '4', '10', '21']
Access 54: ['0', '0', '2', '5', '11']
Access 55: ['0', '0', '1', '4', '9']
Access 56: ['0', '0', '2', '6', '14']
Access 57: ['0', '1', '4', '10', '22']
Access 58: ['0', '1', '4', '10', '22']
Access 59: ['0', '2', '5', '11', '23']
Access 60: ['0', '1', '3', '7', '15']
Access 61: ['0', '0', '2', '6', '13']
Access 62: ['0', '1', '3', '8', '18']
Access 63: ['0', '1', '3', '7', '16']
Access 64: ['0', '0', '2', '5', '12']
Access 65: ['0', '1', '4', '9', '20']
Access 66: ['0', '1', '3', '8', '17']
Access 67: ['0', '0', '2', '6', '14']
Access 68: ['0', '0', '2', '6', '14']
Access 69: ['0', '0', '2', '6', '13']
Access 70: ['0', '1', '3', '8', '18']
Access 71: ['0', '1', '3', '7', '15']
Access 72: ['0', '1', '3', '7', '15']
Access 73: ['0', '1', '4', '10', '22']
Access 74: ['0', '0', '2', '6', '14']
Access 75: ['0', '1', '4', '9', '20']
Access 76: ['0', '0', '1', '4', '9']
Access 77: ['0', '1', '4', '9', '19']
Access 78: ['0', '1', '4', '9', '20']
Access 79: ['0', '0', '1', '4', '9']
Access 80: ['0', '0', '2', '6', '14']
Access 81: ['0', '1', '3', '8', '18']
Access 82: ['0', '2', '5', '11', '23']
Access 83: ['0', '1', '4', '9', '19']
Access 84: ['0', '0', '2', '6', '13']
Access 85: ['0', '1', '3', '8', '18']
Access 86: ['0', '0', '1', '4', '10']
Access 87: ['0', '1', '3', '7', '15']
Access 88: ['0', '1', '4', '9', '20']
Access 89: ['0', '1', '3', '7', '15']
Access 90: ['0', '0', '1', '4', '10']
Access 91: ['0', '1', '3', '8', '17']
Access 92: ['0', '2', '5', '11', '23']
Access 93: ['0', '1', '4', '10', '21']
Access 94: ['0', '1', '4', '10', '21']
Access 95: ['0', '1', '3', '8', '18']
Access 96: ['0', '2', '5', '11', '23']
Access 97: ['0', '1', '3', '7', '16']
Access 98: ['0', '2', '5', '11', '24']
Access 99: ['0', '1', '4', '10', '22']
Access 100: ['0', '0', '1', '4', '10']


*******************************************

Access 1: ['0', '1', '4', '9', '19']
Access 2: ['0', '2', '5', '11', '23']
Access 3: ['0', '2', '5', '11', '23']
Access 4: ['0', '1', '3', '8', '17']
Access 5: ['0', '0', '1', '4', '9']
Access 6: ['0', '0', '2', '6', '13']
Access 7: ['0', '1', '4', '9', '20']
Access 8: ['0', '1', '4', '10', '22']
Access 9: ['0', '1', '4', '10', '21']
Access 10: ['0', '0', '2', '5', '12']
Access 11: ['0', '2', '5', '11', '24']
Access 12: ['0', '0', '2', '5', '11']
Access 13: ['0', '2', '5', '11', '23']
Access 14: ['0', '1', '3', '8', '17']
Access 15: ['0', '1', '4', '9', '20']
Access 16: ['0', '1', '4', '10', '22']
Access 17: ['0', '1', '3', '7', '15']
Access 18: ['0', '1', '3', '7', '15']
Access 19: ['0', '1', '4', '9', '19']
Access 20: ['0', '1', '4', '9', '19']
Access 21: ['0', '0', '1', '4', '10']
Access 22: ['0', '1', '4', '9', '19']
Access 23: ['0', '1', '3', '8', '17']
Access 24: ['0', '2', '5', '11', '24']
Access 25: ['0', '2', '5', '11', '24']
Access 26: ['0', '0', '2', '5', '11']
Access 27: ['0', '0', '2', '5', '12']
Access 28: ['0', '2', '5', '11', '24']
Access 29: ['0', '2', '5', '11', '23']
Access 30: ['0', '1', '3', '7', '16']
Access 31: ['0', '1', '4', '10', '22']
Access 32: ['0', '1', '3', '7', '16']
Access 33: ['0', '1', '3', '7', '16']
Access 34: ['0', '2', '5', '11', '23']
Access 35: ['0', '0', '2', '5', '12']
Access 36: ['0', '2', '5', '11', '24']
Access 37: ['0', '0', '2', '5', '11']
Access 38: ['0', '0', '2', '6', '14']
Access 39: ['0', '2', '5', '11', '24']
Access 40: ['0', '1', '4', '9', '20']
Access 41: ['0', '1', '4', '10', '21']
Access 42: ['0', '0', '2', '5', '12']
Access 43: ['0', '1', '4', '9', '19']
Access 44: ['0', '1', '3', '7', '15']
Access 45: ['0', '0', '2', '6', '14']
Access 46: ['0', '2', '5', '11', '23']
Access 47: ['0', '2', '5', '11', '23']
Access 48: ['0', '2', '5', '11', '24']
Access 49: ['0', '1', '3', '7', '16']
Access 50: ['0', '1', '3', '8', '17']
Access 51: ['0', '1', '4', '9', '20']
Access 52: ['0', '0', '1', '4', '10']
Access 53: ['0', '1', '3', '7', '16']
Access 54: ['0', '0', '2', '5', '12']
Access 55: ['0', '0', '2', '6', '14']
Access 56: ['0', '2', '5', '11', '23']
Access 57: ['0', '0', '2', '6', '14']
Access 58: ['0', '1', '3', '8', '17']
Access 59: ['0', '0', '2', '6', '14']
Access 60: ['0', '1', '4', '9', '19']
Access 61: ['0', '1', '3', '7', '16']
Access 62: ['0', '2', '5', '11', '23']
Access 63: ['0', '0', '1', '4', '9']
Access 64: ['0', '0', '1', '4', '9']
Access 65: ['0', '0', '2', '6', '13']
Access 66: ['0', '0', '2', '6', '14']
Access 67: ['0', '0', '2', '5', '12']
Access 68: ['0', '0', '2', '6', '14']
Access 69: ['0', '2', '5', '11', '24']
Access 70: ['0', '2', '5', '11', '24']
Access 71: ['0', '0', '2', '5', '12']
Access 72: ['0', '2', '5', '11', '23']
Access 73: ['0', '0', '2', '6', '14']
Access 74: ['0', '0', '1', '4', '9']
Access 75: ['0', '1', '4', '9', '19']
Access 76: ['0', '0', '2', '6', '14']
Access 77: ['0', '1', '4', '9', '20']
Access 78: ['0', '0', '1', '4', '9']
Access 79: ['0', '1', '3', '8', '17']
Access 80: ['0', '0', '2', '6', '14']
Access 81: ['0', '1', '3', '8', '17']
Access 82: ['0', '2', '5', '11', '23']
Access 83: ['0', '2', '5', '11', '24']
Access 84: ['0', '0', '1', '4', '10']
Access 85: ['0', '1', '3', '7', '16']
Access 86: ['0', '1', '3', '7', '16']
Access 87: ['0', '0', '2', '5', '11']
Access 88: ['0', '1', '3', '7', '15']
Access 89: ['0', '0', '2', '6', '13']
Access 90: ['0', '1', '3', '8', '17']
Access 91: ['0', '1', '4', '10', '21']
Access 92: ['0', '1', '4', '10', '22']
Access 93: ['0', '0', '1', '4', '10']
Access 94: ['0', '1', '3', '8', '18']
Access 95: ['0', '0', '2', '5', '12']
Access 96: ['0', '0', '2', '6', '13']
Access 97: ['0', '1', '4', '9', '19']
Access 98: ['0', '1', '4', '9', '19']
Access 99: ['0', '2', '5', '11', '23']
Access 100: ['0', '0', '2', '5', '11']


*******************************************

Access 1: ['0', '1', '4', '9', '19']
Access 2: ['0', '1', '4', '9', '20']
Access 3: ['0', '0', '2', '5', '12']
Access 4: ['0', '0', '2', '5', '12']
Access 5: ['0', '2', '5', '11', '24']
Access 6: ['0', '1', '4', '9', '20']
Access 7: ['0', '1', '4', '10', '22']
Access 8: ['0', '1', '3', '8', '17']
Access 9: ['0', '1', '3', '8', '17']
Access 10: ['0', '0', '2', '6', '14']
Access 11: ['0', '1', '4', '10', '22']
Access 12: ['0', '1', '4', '10', '21']
Access 13: ['0', '0', '2', '6', '13']
Access 14: ['0', '1', '3', '8', '17']
Access 15: ['0', '2', '5', '11', '23']
Access 16: ['0', '0', '2', '5', '11']
Access 17: ['0', '0', '2', '6', '13']
Access 18: ['0', '1', '4', '10', '21']
Access 19: ['0', '0', '2', '5', '12']
Access 20: ['0', '0', '1', '4', '10']
Access 21: ['0', '1', '4', '9', '20']
Access 22: ['0', '2', '5', '11', '24']
Access 23: ['0', '1', '4', '9', '19']
Access 24: ['0', '1', '4', '10', '22']
Access 25: ['0', '0', '1', '4', '10']
Access 26: ['0', '1', '4', '9', '19']
Access 27: ['0', '0', '2', '5', '11']
Access 28: ['0', '0', '2', '6', '13']
Access 29: ['0', '1', '3', '7', '16']
Access 30: ['0', '2', '5', '11', '23']
Access 31: ['0', '1', '4', '10', '21']
Access 32: ['0', '1', '3', '7', '15']
Access 33: ['0', '1', '4', '9', '19']
Access 34: ['0', '1', '4', '10', '21']
Access 35: ['0', '0', '2', '5', '12']
Access 36: ['0', '1', '4', '9', '20']
Access 37: ['0', '1', '3', '7', '16']
Access 38: ['0', '1', '4', '9', '19']
Access 39: ['0', '1', '3', '7', '15']
Access 40: ['0', '0', '2', '6', '13']
Access 41: ['0', '0', '2', '5', '12']
Access 42: ['0', '1', '4', '9', '20']
Access 43: ['0', '2', '5', '11', '23']
Access 44: ['0', '1', '4', '9', '19']
Access 45: ['0', '1', '3', '7', '15']
Access 46: ['0', '1', '4', '10', '22']
Access 47: ['0', '1', '3', '7', '15']
Access 48: ['0', '1', '3', '8', '17']
Access 49: ['0', '2', '5', '11', '24']
Access 50: ['0', '2', '5', '11', '23']
Access 51: ['0', '1', '4', '9', '20']
Access 52: ['0', '0', '2', '6', '14']
Access 53: ['0', '0', '1', '4', '10']
Access 54: ['0', '1', '3', '8', '17']
Access 55: ['0', '0', '2', '5', '11']
Access 56: ['0', '1', '3', '8', '18']
Access 57: ['0', '1', '3', '8', '18']
Access 58: ['0', '1', '3', '7', '15']
Access 59: ['0', '1', '4', '9', '20']
Access 60: ['0', '2', '5', '11', '24']
Access 61: ['0', '2', '5', '11', '23']
Access 62: ['0', '0', '2', '5', '11']
Access 63: ['0', '0', '2', '6', '14']
Access 64: ['0', '1', '3', '8', '18']
Access 65: ['0', '1', '3', '7', '16']
Access 66: ['0', '0', '2', '6', '14']
Access 67: ['0', '0', '2', '5', '11']
Access 68: ['0', '0', '1', '4', '10']
Access 69: ['0', '1', '4', '9', '19']
Access 70: ['0', '1', '4', '10', '21']
Access 71: ['0', '0', '2', '5', '11']
Access 72: ['0', '2', '5', '11', '23']
Access 73: ['0', '1', '4', '10', '21']
Access 74: ['0', '0', '2', '6', '13']
Access 75: ['0', '0', '1', '4', '10']
Access 76: ['0', '2', '5', '11', '24']
Access 77: ['0', '0', '2', '5', '12']
Access 78: ['0', '0', '2', '6', '14']
Access 79: ['0', '1', '4', '10', '21']
Access 80: ['0', '1', '3', '8', '18']
Access 81: ['0', '0', '2', '6', '14']
Access 82: ['0', '2', '5', '11', '24']
Access 83: ['0', '1', '4', '9', '20']
Access 84: ['0', '2', '5', '11', '24']
Access 85: ['0', '1', '4', '10', '21']
Access 86: ['0', '0', '2', '6', '14']
Access 87: ['0', '1', '3', '7', '16']
Access 88: ['0', '1', '3', '8', '17']
Access 89: ['0', '0', '2', '6', '14']
Access 90: ['0', '0', '2', '5', '11']
Access 91: ['0', '1', '4', '9', '20']
Access 92: ['0', '1', '4', '9', '20']
Access 93: ['0', '1', '4', '10', '22']
Access 94: ['0', '1', '4', '9', '20']
Access 95: ['0', '1', '4', '9', '20']
Access 96: ['0', '1', '3', '7', '16']
Access 97: ['0', '1', '3', '8', '17']
Access 98: ['0', '0', '2', '6', '13']
Access 99: ['0', '1', '3', '7', '16']
Access 100: ['0', '0', '2', '6', '13']


*******************************************

Access 1: ['0', '1', '3', '8', '18']
Access 2: ['0', '1', '4', '10', '22']
Access 3: ['0', '0', '2', '6', '13']
Access 4: ['0', '1', '3', '7', '15']
Access 5: ['0', '1', '4', '9', '19']
Access 6: ['0', '0', '2', '5', '12']
Access 7: ['0', '1', '4', '9', '20']
Access 8: ['0', '1', '3', '7', '15']
Access 9: ['0', '0', '2', '6', '13']
Access 10: ['0', '2', '5', '11', '23']
Access 11: ['0', '0', '1', '4', '9']
Access 12: ['0', '0', '2', '5', '12']
Access 13: ['0', '2', '5', '11', '23']
Access 14: ['0', '0', '1', '4', '9']
Access 15: ['0', '1', '4', '9', '20']
Access 16: ['0', '1', '3', '8', '17']
Access 17: ['0', '1', '3', '8', '18']
Access 18: ['0', '2', '5', '11', '23']
Access 19: ['0', '0', '2', '5', '11']
Access 20: ['0', '0', '1', '4', '9']
Access 21: ['0', '0', '2', '6', '13']
Access 22: ['0', '0', '1', '4', '9']
Access 23: ['0', '2', '5', '11', '24']
Access 24: ['0', '2', '5', '11', '23']
Access 25: ['0', '0', '2', '6', '13']
Access 26: ['0', '2', '5', '11', '23']
Access 27: ['0', '0', '1', '4', '10']
Access 28: ['0', '0', '2', '6', '13']
Access 29: ['0', '1', '3', '8', '17']
Access 30: ['0', '0', '1', '4', '10']
Access 31: ['0', '1', '4', '10', '21']
Access 32: ['0', '0', '2', '6', '14']
Access 33: ['0', '0', '2', '5', '11']
Access 34: ['0', '1', '3', '8', '18']
Access 35: ['0', '2', '5', '11', '24']
Access 36: ['0', '1', '3', '7', '16']
Access 37: ['0', '0', '2', '6', '13']
Access 38: ['0', '0', '2', '5', '12']
Access 39: ['0', '1', '3', '8', '17']
Access 40: ['0', '1', '3', '8', '17']
Access 41: ['0', '2', '5', '11', '23']
Access 42: ['0', '1', '4', '10', '21']
Access 43: ['0', '0', '2', '6', '13']
Access 44: ['0', '0', '2', '5', '11']
Access 45: ['0', '0', '1', '4', '10']
Access 46: ['0', '1', '4', '9', '20']
Access 47: ['0', '0', '2', '5', '11']
Access 48: ['0', '1', '3', '8', '18']
Access 49: ['0', '1', '3', '8', '17']
Access 50: ['0', '2', '5', '11', '24']
Access 51: ['0', '1', '4', '10', '22']
Access 52: ['0', '1', '3', '7', '16']
Access 53: ['0', '1', '3', '8', '18']
Access 54: ['0', '2', '5', '11', '23']
Access 55: ['0', '2', '5', '11', '23']
Access 56: ['0', '1', '3', '8', '18']
Access 57: ['0', '0', '2', '6', '14']
Access 58: ['0', '0', '2', '5', '12']
Access 59: ['0', '0', '2', '5', '12']
Access 60: ['0', '0', '2', '5', '11']
Access 61: ['0', '1', '3', '8', '18']
Access 62: ['0', '1', '3', '8', '17']
Access 63: ['0', '0', '1', '4', '9']
Access 64: ['0', '1', '4', '9', '19']
Access 65: ['0', '0', '2', '6', '13']
Access 66: ['0', '1', '4', '10', '22']
Access 67: ['0', '1', '3', '8', '17']
Access 68: ['0', '2', '5', '11', '24']
Access 69: ['0', '1', '3', '8', '18']
Access 70: ['0', '0', '2', '5', '11']
Access 71: ['0', '1', '3', '8', '17']
Access 72: ['0', '1', '3', '8', '17']
Access 73: ['0', '0', '2', '6', '14']
Access 74: ['0', '1', '4', '9', '20']
Access 75: ['0', '1', '3', '8', '18']
Access 76: ['0', '0', '1', '4', '10']
Access 77: ['0', '2', '5', '11', '23']
Access 78: ['0', '1', '4', '10', '21']
Access 79: ['0', '1', '3', '7', '16']
Access 80: ['0', '1', '3', '8', '18']
Access 81: ['0', '2', '5', '11', '23']
Access 82: ['0', '0', '2', '5', '12']
Access 83: ['0', '1', '4', '10', '21']
Access 84: ['0', '0', '2', '5', '11']
Access 85: ['0', '0', '2', '5', '11']
Access 86: ['0', '1', '4', '9', '19']
Access 87: ['0', '1', '4', '9', '19']
Access 88: ['0', '0', '1', '4', '10']
Access 89: ['0', '1', '4', '10', '21']
Access 90: ['0', '0', '2', '5', '11']
Access 91: ['0', '0', '2', '5', '12']
Access 92: ['0', '1', '4', '10', '22']
Access 93: ['0', '1', '4', '10', '21']
Access 94: ['0', '1', '3', '7', '15']
Access 95: ['0', '0', '2', '5', '11']
Access 96: ['0', '1', '3', '8', '17']
Access 97: ['0', '1', '4', '10', '22']
Access 98: ['0', '0', '2', '5', '12']
Access 99: ['0', '1', '4', '10', '22']
Access 100: ['0', '1', '4', '10', '22']


*******************************************

Access 1: ['0', '0', '2', '5', '11']
Access 2: ['0', '0', '2', '5', '12']
Access 3: ['0', '1', '4', '10', '22']
Access 4: ['0', '0', '2', '6', '14']
Access 5: ['0', '2', '5', '11', '24']
Access 6: ['0', '2', '5', '11', '24']
Access 7: ['0', '1', '4', '10', '21']
Access 8: ['0', '0', '2', '6', '14']
Access 9: ['0', '0', '1', '4', '9']
Access 10: ['0', '2', '5', '11', '23']
Access 11: ['0', '2', '5', '11', '23']
Access 12: ['0', '0', '2', '6', '14']
Access 13: ['0', '0', '1', '4', '9']
Access 14: ['0', '0', '2', '6', '14']
Access 15: ['0', '0', '2', '6', '13']
Access 16: ['0', '1', '4', '10', '21']
Access 17: ['0', '2', '5', '11', '24']
Access 18: ['0', '0', '1', '4', '10']
Access 19: ['0', '2', '5', '11', '24']
Access 20: ['0', '0', '2', '5', '11']
Access 21: ['0', '0', '2', '5', '12']
Access 22: ['0', '1', '3', '7', '15']
Access 23: ['0', '0', '2', '6', '13']
Access 24: ['0', '2', '5', '11', '24']
Access 25: ['0', '1', '3', '7', '16']
Access 26: ['0', '1', '4', '9', '19']
Access 27: ['0', '2', '5', '11', '24']
Access 28: ['0', '2', '5', '11', '24']
Access 29: ['0', '1', '3', '8', '18']
Access 30: ['0', '0', '2', '6', '13']
Access 31: ['0', '1', '4', '10', '21']
Access 32: ['0', '0', '2', '5', '11']
Access 33: ['0', '2', '5', '11', '24']
Access 34: ['0', '0', '2', '5', '11']
Access 35: ['0', '2', '5', '11', '24']
Access 36: ['0', '0', '1', '4', '9']
Access 37: ['0', '1', '3', '8', '18']
Access 38: ['0', '0', '1', '4', '9']
Access 39: ['0', '0', '2', '6', '13']
Access 40: ['0', '2', '5', '11', '24']
Access 41: ['0', '0', '2', '5', '11']
Access 42: ['0', '1', '4', '9', '19']
Access 43: ['0', '0', '2', '6', '13']
Access 44: ['0', '2', '5', '11', '23']
Access 45: ['0', '1', '4', '10', '21']
Access 46: ['0', '2', '5', '11', '23']
Access 47: ['0', '1', '3', '7', '16']
Access 48: ['0', '0', '2', '5', '12']
Access 49: ['0', '0', '2', '6', '13']
Access 50: ['0', '1', '4', '10', '22']
Access 51: ['0', '1', '3', '7', '15']
Access 52: ['0', '1', '3', '7', '16']
Access 53: ['0', '0', '2', '6', '13']
Access 54: ['0', '1', '3', '8', '17']
Access 55: ['0', '0', '2', '6', '13']
Access 56: ['0', '1', '3', '8', '18']
Access 57: ['0', '0', '2', '6', '13']
Access 58: ['0', '1', '4', '9', '20']
Access 59: ['0', '1', '4', '9', '20']
Access 60: ['0', '1', '3', '7', '16']
Access 61: ['0', '0', '2', '6', '14']
Access 62: ['0', '1', '4', '10', '21']
Access 63: ['0', '1', '3', '8', '17']
Access 64: ['0', '0', '2', '5', '12']
Access 65: ['0', '0', '1', '4', '10']
Access 66: ['0', '1', '3', '7', '15']
Access 67: ['0', '0', '1', '4', '10']
Access 68: ['0', '0', '1', '4', '9']
Access 69: ['0', '1', '3', '7', '15']
Access 70: ['0', '0', '2', '6', '14']
Access 71: ['0', '0', '2', '5', '11']
Access 72: ['0', '2', '5', '11', '23']
Access 73: ['0', '0', '2', '5', '11']
Access 74: ['0', '0', '1', '4', '9']
Access 75: ['0', '0', '1', '4', '10']
Access 76: ['0', '1', '4', '10', '21']
Access 77: ['0', '0', '2', '5', '11']
Access 78: ['0', '1', '3', '8', '17']
Access 79: ['0', '0', '2', '5', '11']
Access 80: ['0', '1', '4', '9', '20']
Access 81: ['0', '1', '4', '10', '22']
Access 82: ['0', '1', '3', '8', '17']
Access 83: ['0', '1', '4', '10', '21']
Access 84: ['0', '1', '4', '9', '20']
Access 85: ['0', '1', '3', '7', '16']
Access 86: ['0', '0', '2', '5', '12']
Access 87: ['0', '1', '3', '7', '15']
Access 88: ['0', '1', '4', '10', '21']
Access 89: ['0', '1', '4', '10', '22']
Access 90: ['0', '0', '1', '4', '10']
Access 91: ['0', '1', '4', '10', '22']
Access 92: ['0', '1', '4', '10', '22']
Access 93: ['0', '0', '2', '5', '11']
Access 94: ['0', '1', '3', '7', '16']
Access 95: ['0', '1', '4', '9', '20']
Access 96: ['0', '1', '4', '10', '21']
Access 97: ['0', '1', '3', '8', '17']
Access 98: ['0', '1', '3', '7', '16']
Access 99: ['0', '1', '3', '7', '16']
Access 100: ['0', '2', '5', '11', '23']


*******************************************

Access 1: ['0', '1', '4', '9', '20']
Access 2: ['0', '1', '4', '9', '19']
Access 3: ['0', '0', '1', '4', '9']
Access 4: ['0', '1', '4', '9', '20']
Access 5: ['0', '0', '1', '4', '10']
Access 6: ['0', '0', '2', '6', '13']
Access 7: ['0', '1', '3', '8', '17']
Access 8: ['0', '1', '4', '9', '19']
Access 9: ['0', '1', '4', '9', '20']
Access 10: ['0', '1', '4', '10', '22']
Access 11: ['0', '1', '4', '10', '22']
Access 12: ['0', '1', '4', '10', '21']
Access 13: ['0', '1', '3', '7', '16']
Access 14: ['0', '1', '3', '7', '15']
Access 15: ['0', '1', '3', '8', '18']
Access 16: ['0', '0', '2', '5', '11']
Access 17: ['0', '0', '2', '5', '12']
Access 18: ['0', '1', '3', '8', '17']
Access 19: ['0', '1', '3', '8', '18']
Access 20: ['0', '1', '3', '7', '16']
Access 21: ['0', '1', '3', '8', '18']
Access 22: ['0', '1', '3', '7', '16']
Access 23: ['0', '1', '3', '7', '16']
Access 24: ['0', '1', '3', '8', '18']
Access 25: ['0', '1', '4', '10', '21']
Access 26: ['0', '1', '4', '10', '21']
Access 27: ['0', '0', '2', '5', '12']
Access 28: ['0', '0', '2', '6', '14']
Access 29: ['0', '1', '3', '7', '15']
Access 30: ['0', '0', '1', '4', '10']
Access 31: ['0', '0', '2', '6', '14']
Access 32: ['0', '1', '3', '7', '15']
Access 33: ['0', '0', '2', '6', '14']
Access 34: ['0', '1', '4', '10', '21']
Access 35: ['0', '1', '4', '10', '21']
Access 36: ['0', '1', '4', '9', '20']
Access 37: ['0', '0', '1', '4', '9']
Access 38: ['0', '0', '2', '6', '14']
Access 39: ['0', '1', '4', '10', '22']
Access 40: ['0', '1', '4', '10', '21']
Access 41: ['0', '1', '4', '9', '19']
Access 42: ['0', '0', '2', '6', '14']
Access 43: ['0', '0', '1', '4', '9']
Access 44: ['0', '0', '2', '6', '13']
Access 45: ['0', '1', '3', '8', '18']
Access 46: ['0', '0', '2', '6', '13']
Access 47: ['0', '1', '3', '7', '16']
Access 48: ['0', '0', '2', '6', '14']
Access 49: ['0', '0', '1', '4', '10']
Access 50: ['0', '1', '3', '7', '16']
Access 51: ['0', '1', '4', '9', '20']
Access 52: ['0', '0', '1', '4', '9']
Access 53: ['0', '1', '3', '7', '15']
Access 54: ['0', '1', '3', '8', '18']
Access 55: ['0', '1', '3', '8', '18']
Access 56: ['0', '1', '3', '8', '17']
Access 57: ['0', '1', '4', '10', '22']
Access 58: ['0', '1', '3', '7', '16']
Access 59: ['0', '1', '4', '10', '22']
Access 60: ['0', '0', '2', '5', '12']
Access 61: ['0', '0', '2', '5', '11']
Access 62: ['0', '1', '4', '9', '20']
Access 63: ['0', '0', '2', '6', '13']
Access 64: ['0', '1', '3', '7', '15']
Access 65: ['0', '0', '2', '5', '12']
Access 66: ['0', '0', '1', '4', '9']
Access 67: ['0', '0', '1', '4', '10']
Access 68: ['0', '1', '4', '9', '19']
Access 69: ['0', '0', '2', '6', '13']
Access 70: ['0', '0', '2', '6', '14']
Access 71: ['0', '1', '4', '10', '22']
Access 72: ['0', '1', '3', '8', '17']
Access 73: ['0', '1', '3', '8', '18']
Access 74: ['0', '2', '5', '11', '23']
Access 75: ['0', '1', '3', '7', '15']
Access 76: ['0', '1', '4', '9', '20']
Access 77: ['0', '1', '4', '9', '19']
Access 78: ['0', '1', '4', '9', '20']
Access 79: ['0', '1', '4', '9', '19']
Access 80: ['0', '0', '1', '4', '9']
Access 81: ['0', '1', '4', '10', '22']
Access 82: ['0', '1', '4', '9', '20']
Access 83: ['0', '0', '1', '4', '9']
Access 84: ['0', '0', '1', '4', '10']
Access 85: ['0', '1', '3', '7', '16']
Access 86: ['0', '1', '4', '10', '21']
Access 87: ['0', '1', '4', '9', '20']
Access 88: ['0', '1', '3', '8', '18']
Access 89: ['0', '0', '2', '5', '11']
Access 90: ['0', '0', '2', '6', '14']
Access 91: ['0', '1', '4', '10', '22']
Access 92: ['0', '1', '4', '10', '22']
Access 93: ['0', '1', '3', '7', '16']
Access 94: ['0', '1', '4', '9', '20']
Access 95: ['0', '1', '4', '9', '19']
Access 96: ['0', '1', '3', '8', '18']
Access 97: ['0', '1', '4', '9', '20']
Access 98: ['0', '2', '5', '11', '23']
Access 99: ['0', '0', '1', '4', '9']
Access 100: ['0', '0', '2', '5', '12']


*******************************************

Access 1: ['0', '0', '2', '6', '13']
Access 2: ['0', '0', '2', '5', '11']
Access 3: ['0', '1', '4', '10', '21']
Access 4: ['0', '0', '2', '6', '14']
Access 5: ['0', '1', '3', '8', '18']
Access 6: ['0', '1', '3', '8', '18']
Access 7: ['0', '0', '2', '5', '12']
Access 8: ['0', '1', '4', '9', '20']
Access 9: ['0', '0', '1', '4', '10']
Access 10: ['0', '2', '5', '11', '23']
Access 11: ['0', '1', '4', '9', '20']
Access 12: ['0', '1', '4', '9', '20']
Access 13: ['0', '1', '4', '10', '22']
Access 14: ['0', '0', '1', '4', '10']
